TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Month,MonthName,Year,DayOfWeek,DaysSinceLastTxn,BalanceUtilisationPct,AmountPerMinute,IsAnomaly,IsHighRisk
TX001273,AC00329,30.52,2023-05-19 17:19:00,Debit,Jacksonville,Branch,62,Doctor,122,1,12327.74,2024-11-04 08:07:18,5,May,2023,Friday,535,0.25,0.25,0,0
TX001274,AC00431,1235.69,2023-05-24 16:14:34,Credit,San Jose,Branch,20,Student,118,1,420.25,2024-11-04 08:09:22,5,May,2023,Wednesday,530,294.04,10.47,1,0
TX001275,AC00398,1159.39,2023-10-12 16:29:49,Debit,Oklahoma City,Online,41,Doctor,150,1,6499.53,2024-11-04 08:06:27,10,Oct,2023,Thursday,389,17.84,7.73,1,0
TX001276,AC00221,170.24,2023-06-05 16:24:12,Debit,San Francisco,Branch,62,Retired,133,1,5172.99,2024-11-04 08:08:04,6,Jun,2023,Monday,518,3.29,1.28,0,0
TX001277,AC00299,56.62,2023-02-27 17:59:36,Debit,Austin,Branch,54,Doctor,121,1,8981.1,2024-11-04 08:08:45,2,Feb,2023,Monday,616,0.63,0.47,0,0
TX001278,AC00266,53.14,2023-04-21 17:19:56,Debit,Las Vegas,ATM,34,Doctor,70,1,7915.0,2024-11-04 08:07:15,4,Apr,2023,Friday,563,0.67,0.76,0,0
TX001279,AC00297,587.23,2023-07-31 17:54:28,Debit,Omaha,Online,27,Student,144,1,500.84,2024-11-04 08:09:21,7,Jul,2023,Monday,462,117.25,4.08,0,0
TX001280,AC00373,146.15,2023-01-06 17:52:11,Debit,Phoenix,Branch,43,Doctor,75,1,13784.4,2024-11-04 08:06:59,1,Jan,2023,Friday,668,1.06,1.95,0,0
TX001281,AC00489,21.27,2023-07-24 17:01:19,Credit,Indianapolis,Online,62,Retired,114,1,7392.79,2024-11-04 08:09:54,7,Jul,2023,Monday,469,0.29,0.19,0,0
TX001282,AC00128,1397.59,2023-11-13 17:28:12,Credit,Austin,ATM,26,Student,144,1,1134.79,2024-11-04 08:06:38,11,Nov,2023,Monday,357,123.16,9.71,1,0
TX001283,AC00409,76.02,2023-07-12 16:58:17,Credit,Albuquerque,Online,34,Doctor,189,1,14765.41,2024-11-04 08:11:51,7,Jul,2023,Wednesday,481,0.51,0.4,0,0
TX001284,AC00410,170.19,2023-07-07 17:40:58,Credit,Los Angeles,Branch,27,Student,156,5,745.87,2024-11-04 08:12:16,7,Jul,2023,Friday,486,22.82,1.09,0,0
TX001285,AC00360,155.51,2023-08-21 18:51:06,Debit,Raleigh,ATM,68,Doctor,15,1,5360.19,2024-11-04 08:08:23,8,Aug,2023,Monday,441,2.9,10.37,0,0
TX001286,AC00422,135.15,2023-03-20 17:13:09,Debit,Colorado Springs,Online,72,Retired,50,1,5878.14,2024-11-04 08:10:37,3,Mar,2023,Monday,595,2.3,2.7,0,0
TX001287,AC00225,39.48,2023-05-26 16:47:51,Debit,Omaha,ATM,56,Retired,38,1,5889.51,2024-11-04 08:11:50,5,May,2023,Friday,528,0.67,1.04,0,0
TX001288,AC00261,451.68,2023-04-18 18:55:32,Debit,Houston,Online,33,Engineer,15,1,4381.54,2024-11-04 08:09:51,4,Apr,2023,Tuesday,566,10.31,30.11,0,0
TX001289,AC00468,19.11,2023-09-18 16:31:03,Credit,Colorado Springs,Online,49,Engineer,160,1,8478.46,2024-11-04 08:11:45,9,Sep,2023,Monday,413,0.23,0.12,0,0
TX001290,AC00138,355.0,2023-08-29 16:50:17,Credit,Fort Worth,Online,26,Student,33,1,185.47,2024-11-04 08:10:34,8,Aug,2023,Tuesday,433,191.41,10.76,0,0
TX001291,AC00013,427.69,2023-03-28 16:02:03,Debit,Raleigh,ATM,43,Engineer,236,1,2443.54,2024-11-04 08:11:53,3,Mar,2023,Tuesday,587,17.5,1.81,0,0
TX001292,AC00275,254.86,2023-01-26 17:21:46,Debit,Boston,Branch,23,Student,102,1,699.9,2024-11-04 08:11:39,1,Jan,2023,Thursday,648,36.41,2.5,0,0
TX001293,AC00125,19.48,2023-07-10 16:01:03,Debit,Dallas,ATM,27,Engineer,114,1,4739.59,2024-11-04 08:08:46,7,Jul,2023,Monday,483,0.41,0.17,0,0
TX001294,AC00200,190.17,2023-06-09 17:41:13,Debit,Baltimore,ATM,49,Doctor,265,1,12893.85,2024-11-04 08:08:48,6,Jun,2023,Friday,514,1.47,0.72,0,0
TX001295,AC00213,91.38,2023-04-03 16:41:47,Debit,Jacksonville,ATM,65,Retired,179,1,2402.58,2024-11-04 08:06:39,4,Apr,2023,Monday,581,3.8,0.51,0,0
TX001296,AC00035,206.63,2023-12-07 16:11:01,Credit,Oklahoma City,Online,59,Retired,128,1,7626.53,2024-11-04 08:10:42,12,Dec,2023,Thursday,333,2.71,1.61,0,0
TX001297,AC00070,93.22,2023-04-07 17:11:35,Debit,Charlotte,Online,52,Retired,52,1,1014.63,2024-11-04 08:09:41,4,Apr,2023,Friday,577,9.19,1.79,0,0
TX001298,AC00275,547.98,2023-10-24 17:04:59,Debit,Oklahoma City,ATM,28,Student,171,1,1358.54,2024-11-04 08:09:19,10,Oct,2023,Tuesday,377,40.34,3.2,0,0
TX001299,AC00060,641.06,2023-12-11 16:09:08,Debit,Colorado Springs,ATM,23,Student,25,1,1602.13,2024-11-04 08:07:21,12,Dec,2023,Monday,329,40.01,25.64,0,0
TX001300,AC00304,314.55,2023-04-25 17:15:27,Credit,Dallas,Branch,27,Student,19,2,1105.89,2024-11-04 08:07:16,4,Apr,2023,Tuesday,559,28.44,16.56,0,0
TX001301,AC00372,836.45,2023-02-27 16:02:00,Debit,Virginia Beach,Online,61,Retired,63,1,1731.89,2024-11-04 08:12:12,2,Feb,2023,Monday,616,48.3,13.28,0,0
TX001302,AC00498,1095.09,2023-04-17 17:27:15,Debit,San Francisco,ATM,29,Engineer,52,1,8692.47,2024-11-04 08:11:57,4,Apr,2023,Monday,567,12.6,21.06,1,0
TX001303,AC00465,189.45,2023-03-21 17:12:03,Credit,Boston,Branch,53,Doctor,62,1,12578.75,2024-11-04 08:09:31,3,Mar,2023,Tuesday,594,1.51,3.06,0,0
TX001304,AC00396,91.84,2023-07-05 17:21:56,Credit,Mesa,Branch,67,Retired,80,1,1712.41,2024-11-04 08:08:32,7,Jul,2023,Wednesday,488,5.36,1.15,0,0
TX001305,AC00083,609.52,2023-07-28 16:03:27,Debit,Washington,ATM,78,Retired,169,1,3485.03,2024-11-04 08:08:19,7,Jul,2023,Friday,465,17.49,3.61,0,0
TX001306,AC00479,859.3,2023-08-01 17:18:04,Credit,Colorado Springs,Branch,78,Retired,68,1,1146.78,2024-11-04 08:06:56,8,Aug,2023,Tuesday,461,74.93,12.64,0,0
TX001307,AC00091,100.01,2023-06-29 16:06:51,Debit,Philadelphia,ATM,50,Doctor,63,1,6393.12,2024-11-04 08:09:27,6,Jun,2023,Thursday,494,1.56,1.59,0,0
TX001308,AC00024,28.78,2023-08-07 16:08:04,Credit,Tucson,Online,40,Doctor,51,1,680.55,2024-11-04 08:11:39,8,Aug,2023,Monday,455,4.23,0.56,0,0
TX001309,AC00366,111.08,2023-05-15 17:46:13,Debit,Chicago,Online,70,Doctor,83,1,7037.34,2024-11-04 08:10:59,5,May,2023,Monday,539,1.58,1.34,0,0
TX001310,AC00470,470.96,2023-03-10 16:22:05,Credit,Indianapolis,Online,69,Doctor,124,2,12991.03,2024-11-04 08:11:10,3,Mar,2023,Friday,605,3.63,3.8,0,0
TX001311,AC00032,52.23,2023-09-11 18:08:19,Credit,San Francisco,Branch,28,Student,96,1,105.01,2024-11-04 08:08:11,9,Sep,2023,Monday,420,49.74,0.54,0,0
TX001312,AC00136,78.62,2023-07-31 16:46:29,Debit,Oklahoma City,Branch,32,Doctor,52,1,1360.85,2024-11-04 08:08:12,7,Jul,2023,Monday,462,5.78,1.51,0,0
TX001313,AC00001,47.79,2023-09-15 17:00:20,Debit,Denver,Branch,25,Student,37,1,1649.92,2024-11-04 08:11:55,9,Sep,2023,Friday,416,2.9,1.29,0,0
TX001314,AC00187,333.97,2023-03-22 16:18:37,Debit,Fresno,Branch,52,Doctor,45,1,5237.36,2024-11-04 08:11:48,3,Mar,2023,Wednesday,593,6.38,7.42,0,0
TX001315,AC00452,30.87,2023-07-12 16:50:42,Debit,Fresno,ATM,33,Doctor,295,1,14348.65,2024-11-04 08:10:43,7,Jul,2023,Wednesday,481,0.22,0.1,0,0
TX001316,AC00036,710.43,2023-03-08 17:07:21,Debit,San Diego,Online,67,Retired,115,1,5625.55,2024-11-04 08:08:42,3,Mar,2023,Wednesday,607,12.63,6.18,0,0
TX001317,AC00125,220.23,2023-09-18 18:35:23,Debit,Milwaukee,ATM,41,Engineer,48,1,3438.02,2024-11-04 08:06:33,9,Sep,2023,Monday,413,6.41,4.59,0,0
TX001318,AC00403,27.28,2023-12-25 16:30:45,Debit,Atlanta,ATM,29,Doctor,96,1,10668.24,2024-11-04 08:09:42,12,Dec,2023,Monday,315,0.26,0.28,0,0
TX001319,AC00264,101.52,2023-08-09 16:22:25,Debit,Tucson,ATM,49,Engineer,98,1,2018.9,2024-11-04 08:08:38,8,Aug,2023,Wednesday,453,5.03,1.04,0,0
TX001320,AC00123,162.65,2023-05-11 17:15:10,Debit,New York,ATM,59,Engineer,147,1,9500.95,2024-11-04 08:11:20,5,May,2023,Thursday,543,1.71,1.11,0,0
TX001321,AC00298,10.52,2023-07-19 17:38:50,Debit,Kansas City,ATM,55,Retired,30,1,2472.99,2024-11-04 08:11:06,7,Jul,2023,Wednesday,474,0.43,0.35,0,0
TX001322,AC00235,270.72,2023-03-27 17:25:32,Debit,Los Angeles,Branch,38,Doctor,37,1,6522.47,2024-11-04 08:12:10,3,Mar,2023,Monday,588,4.15,7.32,0,0
TX001323,AC00259,202.34,2023-01-10 16:32:06,Debit,New York,Online,20,Student,134,1,1223.45,2024-11-04 08:11:25,1,Jan,2023,Tuesday,664,16.54,1.51,0,0
TX001324,AC00329,247.58,2023-05-29 18:40:32,Debit,San Antonio,ATM,39,Engineer,152,1,778.74,2024-11-04 08:07:18,5,May,2023,Monday,525,31.79,1.63,0,0
TX001325,AC00482,686.17,2023-10-03 17:27:25,Debit,Denver,ATM,61,Retired,96,1,2246.15,2024-11-04 08:07:37,10,Oct,2023,Tuesday,398,30.55,7.15,0,0
TX001326,AC00020,359.65,2023-01-12 17:58:56,Credit,Jacksonville,Online,25,Student,289,1,219.53,2024-11-04 08:09:04,1,Jan,2023,Thursday,662,163.83,1.24,0,0
TX001327,AC00453,109.91,2023-05-01 16:23:22,Debit,Seattle,Branch,38,Doctor,90,1,12896.06,2024-11-04 08:10:57,5,May,2023,Monday,553,0.85,1.22,0,0
TX001328,AC00367,215.72,2023-10-11 18:04:39,Credit,Columbus,Branch,30,Engineer,137,1,8697.11,2024-11-04 08:11:54,10,Oct,2023,Wednesday,390,2.48,1.57,0,0
TX001329,AC00167,490.76,2023-01-19 16:28:08,Debit,Columbus,Online,66,Retired,156,1,6414.11,2024-11-04 08:09:44,1,Jan,2023,Thursday,655,7.65,3.15,0,0
TX001330,AC00110,224.28,2023-02-15 16:50:13,Debit,Chicago,Online,64,Retired,68,1,5767.51,2024-11-04 08:10:52,2,Feb,2023,Wednesday,628,3.89,3.3,0,0
TX001331,AC00078,614.03,2023-05-08 16:37:14,Debit,Dallas,ATM,68,Retired,51,1,2815.86,2024-11-04 08:08:12,5,May,2023,Monday,546,21.81,12.04,0,0
TX001332,AC00212,608.79,2023-11-03 18:37:18,Debit,Fort Worth,Online,55,Engineer,157,1,2991.17,2024-11-04 08:12:18,11,Nov,2023,Friday,367,20.35,3.88,0,0
TX001333,AC00051,186.55,2023-06-21 16:49:10,Debit,Philadelphia,Branch,48,Engineer,288,1,224.65,2024-11-04 08:07:18,6,Jun,2023,Wednesday,502,83.04,0.65,0,0
TX001334,AC00250,840.16,2023-03-20 16:35:53,Credit,Colorado Springs,Branch,20,Student,68,1,1236.76,2024-11-04 08:12:12,3,Mar,2023,Monday,595,67.93,12.36,0,0
TX001335,AC00304,203.34,2023-12-20 17:13:50,Debit,Phoenix,ATM,60,Doctor,66,1,13586.99,2024-11-04 08:09:43,12,Dec,2023,Wednesday,320,1.5,3.08,0,0
TX001336,AC00007,90.88,2023-11-20 17:08:33,Debit,Colorado Springs,ATM,26,Engineer,284,1,7117.35,2024-11-04 08:10:50,11,Nov,2023,Monday,350,1.28,0.32,0,0
TX001337,AC00017,60.11,2023-11-27 17:39:39,Credit,Albuquerque,Branch,61,Retired,122,1,7235.87,2024-11-04 08:08:09,11,Nov,2023,Monday,343,0.83,0.49,0,0
TX001338,AC00158,393.92,2023-05-16 16:57:35,Debit,Memphis,Branch,72,Retired,47,1,7318.64,2024-11-04 08:12:07,5,May,2023,Tuesday,538,5.38,8.38,0,0
TX001339,AC00110,19.39,2023-11-17 16:39:20,Debit,Colorado Springs,ATM,43,Doctor,45,1,9847.6,2024-11-04 08:11:24,11,Nov,2023,Friday,353,0.2,0.43,0,0
TX001340,AC00175,557.41,2023-04-14 16:52:23,Credit,Washington,Online,80,Retired,49,1,2968.75,2024-11-04 08:09:54,4,Apr,2023,Friday,570,18.78,11.38,0,0
TX001341,AC00079,57.07,2023-08-25 16:30:02,Credit,Boston,Online,31,Doctor,99,1,9323.71,2024-11-04 08:11:35,8,Aug,2023,Friday,437,0.61,0.58,0,0
TX001342,AC00403,395.27,2023-08-07 16:38:52,Credit,Miami,Online,18,Student,167,1,1764.08,2024-11-04 08:08:21,8,Aug,2023,Monday,455,22.41,2.37,0,0
TX001343,AC00228,289.05,2023-06-09 17:58:00,Debit,New York,ATM,75,Retired,116,1,5683.49,2024-11-04 08:11:58,6,Jun,2023,Friday,514,5.09,2.49,0,0
TX001344,AC00344,46.11,2023-03-27 17:07:20,Debit,San Francisco,Online,33,Doctor,233,1,5225.73,2024-11-04 08:10:44,3,Mar,2023,Monday,588,0.88,0.2,0,0
TX001345,AC00466,335.5,2023-08-14 16:01:02,Debit,Sacramento,ATM,63,Retired,47,1,6445.4,2024-11-04 08:12:23,8,Aug,2023,Monday,448,5.21,7.14,0,0
TX001346,AC00204,388.07,2023-09-05 17:34:08,Debit,Seattle,Online,24,Student,68,1,289.71,2024-11-04 08:10:37,9,Sep,2023,Tuesday,426,133.95,5.71,0,0
TX001347,AC00030,520.86,2023-03-20 16:29:02,Credit,Sacramento,Online,51,Engineer,66,1,9200.74,2024-11-04 08:08:47,3,Mar,2023,Monday,595,5.66,7.89,0,0
TX001348,AC00455,787.41,2023-06-19 16:22:28,Debit,Memphis,Online,25,Student,39,1,300.87,2024-11-04 08:06:44,6,Jun,2023,Monday,504,261.71,20.19,0,0
TX001349,AC00094,31.7,2023-06-01 16:56:33,Credit,Raleigh,ATM,48,Doctor,121,1,743.9,2024-11-04 08:08:02,6,Jun,2023,Thursday,522,4.26,0.26,0,0
TX001350,AC00185,22.3,2023-05-01 16:57:17,Debit,Philadelphia,ATM,21,Student,90,1,1200.35,2024-11-04 08:12:18,5,May,2023,Monday,553,1.86,0.25,0,0
TX001351,AC00351,203.12,2023-01-18 16:59:48,Debit,San Jose,ATM,56,Retired,181,1,1562.39,2024-11-04 08:09:15,1,Jan,2023,Wednesday,656,13.0,1.12,0,0
TX001352,AC00335,315.94,2023-02-27 17:06:57,Credit,Raleigh,Branch,49,Doctor,172,1,7719.71,2024-11-04 08:12:09,2,Feb,2023,Monday,616,4.09,1.84,0,0
TX001353,AC00409,192.23,2023-12-28 16:34:52,Debit,Albuquerque,Online,54,Engineer,39,3,2610.67,2024-11-04 08:06:41,12,Dec,2023,Thursday,312,7.36,4.93,0,0
TX001354,AC00312,1510.71,2023-06-15 16:48:29,Debit,Oklahoma City,Online,66,Retired,51,1,2060.02,2024-11-04 08:09:11,6,Jun,2023,Thursday,508,73.33,29.62,1,0
TX001355,AC00097,0.26,2023-11-23 16:14:48,Debit,Oklahoma City,Online,20,Student,173,1,1833.67,2024-11-04 08:07:45,11,Nov,2023,Thursday,347,0.01,0.0,0,0
TX001356,AC00447,210.77,2023-05-31 16:50:20,Debit,Mesa,ATM,71,Retired,161,1,5396.65,2024-11-04 08:11:21,5,May,2023,Wednesday,523,3.91,1.31,0,0
TX001357,AC00280,406.65,2023-11-08 18:32:44,Debit,Mesa,ATM,57,Doctor,107,1,12995.7,2024-11-04 08:11:01,11,Nov,2023,Wednesday,362,3.13,3.8,0,0
TX001358,AC00023,422.9,2023-02-27 16:15:53,Debit,Tucson,ATM,40,Engineer,111,1,7616.43,2024-11-04 08:10:52,2,Feb,2023,Monday,616,5.55,3.81,0,0
TX001359,AC00077,20.62,2023-06-21 17:10:18,Credit,Philadelphia,ATM,35,Doctor,225,1,12500.8,2024-11-04 08:08:49,6,Jun,2023,Wednesday,502,0.16,0.09,0,0
TX001360,AC00113,174.39,2023-01-09 16:08:52,Debit,San Francisco,ATM,19,Student,36,1,1127.08,2024-11-04 08:11:01,1,Jan,2023,Monday,665,15.47,4.84,0,0
TX001361,AC00391,7.86,2023-10-16 16:47:15,Credit,Sacramento,Branch,76,Retired,91,1,3621.98,2024-11-04 08:07:51,10,Oct,2023,Monday,385,0.22,0.09,0,0
TX001362,AC00136,61.98,2023-01-03 18:18:14,Debit,Denver,Online,49,Engineer,44,1,5212.28,2024-11-04 08:08:55,1,Jan,2023,Tuesday,671,1.19,1.41,0,0
TX001363,AC00204,54.85,2023-09-05 16:05:58,Credit,San Francisco,Branch,58,Retired,40,1,2727.45,2024-11-04 08:09:36,9,Sep,2023,Tuesday,426,2.01,1.37,0,0
TX001364,AC00089,204.7,2023-09-21 16:08:00,Debit,Oklahoma City,Branch,49,Doctor,95,5,5117.03,2024-11-04 08:10:26,9,Sep,2023,Thursday,410,4.0,2.15,0,0
TX001365,AC00305,16.55,2023-09-11 17:05:50,Debit,Tucson,Branch,26,Engineer,159,1,6089.79,2024-11-04 08:08:11,9,Sep,2023,Monday,420,0.27,0.1,0,0
TX001366,AC00338,91.32,2023-11-10 16:43:45,Debit,Milwaukee,Branch,58,Engineer,77,1,2618.1,2024-11-04 08:08:22,11,Nov,2023,Friday,360,3.49,1.19,0,0
TX001367,AC00268,195.49,2023-06-12 16:34:59,Debit,Memphis,ATM,31,Doctor,212,1,11988.12,2024-11-04 08:08:35,6,Jun,2023,Monday,511,1.63,0.92,0,0
TX001368,AC00363,49.62,2023-12-07 16:19:07,Debit,Portland,ATM,55,Engineer,111,1,3841.42,2024-11-04 08:07:23,12,Dec,2023,Thursday,333,1.29,0.45,0,0
TX001369,AC00316,487.16,2023-01-02 16:01:14,Credit,Los Angeles,Branch,28,Student,84,1,321.21,2024-11-04 08:12:22,1,Jan,2023,Monday,672,151.66,5.8,0,0
TX001370,AC00167,405.6,2023-08-08 17:41:41,Debit,Tucson,Online,37,Engineer,44,1,9754.73,2024-11-04 08:09:24,8,Aug,2023,Tuesday,454,4.16,9.22,0,0
TX001371,AC00405,512.95,2023-10-16 17:08:36,Debit,Columbus,Branch,57,Engineer,143,1,9584.52,2024-11-04 08:10:05,10,Oct,2023,Monday,385,5.35,3.59,0,0
TX001372,AC00098,345.94,2023-10-09 17:32:57,Debit,Portland,ATM,31,Doctor,163,1,7624.56,2024-11-04 08:11:40,10,Oct,2023,Monday,392,4.54,2.12,0,0
TX001373,AC00116,356.56,2023-10-09 17:23:21,Debit,New York,Online,47,Engineer,52,1,2485.73,2024-11-04 08:11:57,10,Oct,2023,Monday,392,14.34,6.86,0,0
TX001374,AC00267,10.31,2023-01-13 16:23:56,Debit,Louisville,Online,36,Engineer,280,1,2137.9,2024-11-04 08:11:14,1,Jan,2023,Friday,661,0.48,0.04,0,0
TX001375,AC00447,211.69,2023-10-20 16:02:07,Debit,Atlanta,Branch,30,Doctor,111,1,6412.85,2024-11-04 08:07:50,10,Oct,2023,Friday,381,3.3,1.91,0,0
TX001376,AC00042,221.49,2023-09-13 18:11:22,Credit,Oklahoma City,Branch,23,Student,196,1,707.25,2024-11-04 08:11:50,9,Sep,2023,Wednesday,418,31.32,1.13,0,0
TX001377,AC00074,278.23,2023-05-04 17:49:33,Debit,Fresno,Online,48,Engineer,83,1,8300.54,2024-11-04 08:09:46,5,May,2023,Thursday,550,3.35,3.35,0,0
TX001378,AC00063,116.88,2023-10-04 17:10:02,Debit,Memphis,ATM,45,Doctor,263,1,7717.34,2024-11-04 08:10:02,10,Oct,2023,Wednesday,397,1.51,0.44,0,0
TX001379,AC00085,328.77,2023-04-03 17:59:23,Credit,San Diego,Online,39,Doctor,247,1,6967.03,2024-11-04 08:09:57,4,Apr,2023,Monday,581,4.72,1.33,0,0
TX001380,AC00126,77.53,2023-07-25 18:00:25,Debit,Louisville,Branch,54,Retired,55,1,5158.6,2024-11-04 08:07:12,7,Jul,2023,Tuesday,468,1.5,1.41,0,0
TX001381,AC00471,421.74,2023-06-20 17:07:05,Debit,San Jose,Online,67,Doctor,103,1,12031.14,2024-11-04 08:10:18,6,Jun,2023,Tuesday,503,3.51,4.09,0,0
TX001382,AC00304,313.69,2023-03-10 16:35:33,Debit,Oklahoma City,Branch,73,Retired,152,1,7093.68,2024-11-04 08:10:23,3,Mar,2023,Friday,605,4.42,2.06,0,0
TX001383,AC00242,411.72,2023-06-20 18:43:51,Debit,Washington,Branch,29,Doctor,153,1,8539.86,2024-11-04 08:11:43,6,Jun,2023,Tuesday,503,4.82,2.69,0,0
TX001384,AC00261,508.73,2023-07-14 16:22:54,Debit,Chicago,Branch,59,Retired,89,1,7640.57,2024-11-04 08:09:07,7,Jul,2023,Friday,479,6.66,5.72,0,0
TX001385,AC00338,153.08,2023-11-27 16:57:08,Debit,Omaha,ATM,24,Student,201,1,1292.21,2024-11-04 08:09:29,11,Nov,2023,Monday,343,11.85,0.76,0,0
TX001386,AC00292,23.01,2023-06-09 18:33:04,Debit,Las Vegas,Branch,63,Retired,166,1,5958.75,2024-11-04 08:09:14,6,Jun,2023,Friday,514,0.39,0.14,0,0
TX001387,AC00024,69.28,2023-10-30 16:36:24,Debit,Los Angeles,Online,25,Student,129,1,708.74,2024-11-04 08:11:01,10,Oct,2023,Monday,371,9.78,0.54,0,0
TX001388,AC00441,51.25,2023-08-29 16:16:15,Credit,Austin,Branch,28,Student,66,1,1744.4,2024-11-04 08:11:52,8,Aug,2023,Tuesday,433,2.94,0.78,0,0
TX001389,AC00412,407.65,2023-08-07 17:17:34,Debit,Denver,ATM,25,Student,263,1,273.78,2024-11-04 08:08:37,8,Aug,2023,Monday,455,148.9,1.55,0,0
TX001390,AC00315,459.25,2023-05-23 16:44:33,Debit,Tucson,Branch,25,Student,59,1,130.76,2024-11-04 08:11:47,5,May,2023,Tuesday,531,351.22,7.78,0,0
TX001391,AC00120,301.56,2023-02-09 17:46:49,Debit,Seattle,Branch,49,Doctor,118,1,10389.6,2024-11-04 08:10:23,2,Feb,2023,Thursday,634,2.9,2.56,0,0
TX001392,AC00462,17.67,2023-06-27 17:50:21,Debit,San Diego,Online,63,Doctor,91,1,1048.18,2024-11-04 08:10:55,6,Jun,2023,Tuesday,496,1.69,0.19,0,0
TX001393,AC00481,5.29,2023-03-13 18:24:20,Credit,San Francisco,Online,32,Doctor,132,1,12896.68,2024-11-04 08:11:04,3,Mar,2023,Monday,602,0.04,0.04,0,0
TX001394,AC00166,401.37,2023-09-18 16:18:19,Debit,Los Angeles,Branch,43,Engineer,251,1,8208.54,2024-11-04 08:11:41,9,Sep,2023,Monday,413,4.89,1.6,0,0
TX001395,AC00438,145.4,2023-07-06 17:53:38,Debit,Tucson,Online,38,Engineer,24,1,5244.49,2024-11-04 08:09:52,7,Jul,2023,Thursday,487,2.77,6.06,0,0
TX001396,AC00090,556.34,2023-10-19 16:34:22,Debit,Seattle,Online,37,Doctor,46,1,11935.14,2024-11-04 08:07:12,10,Oct,2023,Thursday,382,4.66,12.09,0,0
TX001397,AC00041,34.31,2023-04-28 16:55:28,Debit,Philadelphia,ATM,24,Student,251,1,1484.76,2024-11-04 08:11:26,4,Apr,2023,Friday,556,2.31,0.14,0,0
TX001398,AC00141,780.59,2023-06-28 17:58:48,Credit,Tucson,Online,23,Student,145,1,6513.34,2024-11-04 08:07:01,6,Jun,2023,Wednesday,495,11.98,5.38,0,0
TX001399,AC00410,282.65,2023-03-08 17:42:36,Debit,Fort Worth,ATM,35,Doctor,161,1,13801.15,2024-11-04 08:08:51,3,Mar,2023,Wednesday,607,2.05,1.76,0,0
TX001400,AC00362,305.27,2023-09-27 16:25:38,Debit,Las Vegas,Online,68,Doctor,147,1,12958.65,2024-11-04 08:09:31,9,Sep,2023,Wednesday,404,2.36,2.08,0,0
TX001401,AC00315,185.81,2023-09-20 16:30:06,Debit,Austin,Online,32,Doctor,116,1,9588.71,2024-11-04 08:10:15,9,Sep,2023,Wednesday,411,1.94,1.6,0,0
TX001402,AC00092,66.01,2023-10-06 18:39:39,Debit,Milwaukee,Online,49,Engineer,179,1,3475.99,2024-11-04 08:07:05,10,Oct,2023,Friday,395,1.9,0.37,0,0
TX001403,AC00133,447.95,2023-01-11 17:27:56,Debit,Tucson,Branch,29,Engineer,75,1,7544.4,2024-11-04 08:09:20,1,Jan,2023,Wednesday,663,5.94,5.97,0,0
TX001404,AC00069,279.3,2023-06-22 17:28:02,Debit,Oklahoma City,ATM,19,Student,48,1,1193.61,2024-11-04 08:07:20,6,Jun,2023,Thursday,501,23.4,5.82,0,0
TX001405,AC00498,26.75,2023-05-08 16:25:03,Debit,Indianapolis,Online,33,Doctor,27,1,12063.77,2024-11-04 08:07:00,5,May,2023,Monday,546,0.22,0.99,0,0
TX001406,AC00006,611.15,2023-08-11 17:12:30,Debit,Detroit,ATM,27,Student,121,1,892.83,2024-11-04 08:09:23,8,Aug,2023,Friday,451,68.45,5.05,0,0
TX001407,AC00104,275.2,2023-08-24 17:13:38,Debit,New York,Online,54,Engineer,81,1,1230.12,2024-11-04 08:09:50,8,Aug,2023,Thursday,438,22.37,3.4,0,0
TX001408,AC00311,427.79,2023-02-21 17:42:42,Debit,San Jose,Branch,18,Student,189,1,1479.67,2024-11-04 08:08:54,2,Feb,2023,Tuesday,622,28.91,2.26,0,0
TX001409,AC00144,469.13,2023-12-04 17:53:57,Credit,San Antonio,ATM,54,Doctor,139,1,1265.28,2024-11-04 08:07:30,12,Dec,2023,Monday,336,37.08,3.38,0,0
TX001410,AC00157,102.81,2023-12-04 16:23:00,Debit,Seattle,Branch,76,Retired,47,1,3228.87,2024-11-04 08:08:07,12,Dec,2023,Monday,336,3.18,2.19,0,0
TX001411,AC00171,22.61,2023-12-21 17:56:04,Debit,Seattle,Online,19,Student,145,1,1111.67,2024-11-04 08:06:47,12,Dec,2023,Thursday,319,2.03,0.16,0,0
TX001412,AC00374,68.28,2023-06-08 18:54:04,Debit,Boston,Online,56,Engineer,293,1,3213.16,2024-11-04 08:08:24,6,Jun,2023,Thursday,515,2.13,0.23,0,0
TX001413,AC00219,33.65,2023-09-18 17:18:03,Credit,New York,Online,63,Doctor,146,1,12719.93,2024-11-04 08:07:24,9,Sep,2023,Monday,413,0.26,0.23,0,0
TX001414,AC00405,362.68,2023-01-16 18:02:19,Credit,Miami,ATM,63,Retired,137,1,2040.77,2024-11-04 08:06:30,1,Jan,2023,Monday,658,17.77,2.65,0,0
TX001415,AC00075,73.23,2023-06-23 16:41:27,Debit,San Francisco,Branch,20,Student,172,1,1309.85,2024-11-04 08:12:22,6,Jun,2023,Friday,500,5.59,0.43,0,0
TX001416,AC00136,654.49,2023-11-20 16:31:36,Credit,Austin,Online,25,Student,104,1,164.61,2024-11-04 08:08:39,11,Nov,2023,Monday,350,397.6,6.29,0,0
